user,k,mean_x,mean_y,std_x,std_y,in_1sigma
3613,0,1.1943164556285635e-19,-3.67544536472586e-17,0.31376465824194827,0.3137646582419488,False
3664,0,1.1943164556285635e-19,-3.67544536472586e-17,0.31376465824194827,0.3137646582419488,False
5899,0,1.1943164556285635e-19,-3.67544536472586e-17,0.31376465824194827,0.3137646582419488,False
9268,0,1.1943164556285635e-19,-3.67544536472586e-17,0.31376465824194827,0.3137646582419488,False
10160,0,1.1943164556285635e-19,-3.67544536472586e-17,0.31376465824194827,0.3137646582419488,False
10641,0,1.1943164556285635e-19,-3.67544536472586e-17,0.31376465824194827,0.3137646582419488,False
12453,0,1.1943164556285635e-19,-3.67544536472586e-17,0.31376465824194827,0.3137646582419488,False
15191,0,1.1943164556285635e-19,-3.67544536472586e-17,0.31376465824194827,0.3137646582419488,False
17215,0,1.1943164556285635e-19,-3.67544536472586e-17,0.31376465824194827,0.3137646582419488,False
17409,0,1.1943164556285635e-19,-3.67544536472586e-17,0.31376465824194827,0.3137646582419488,False
17872,0,1.1943164556285635e-19,-3.67544536472586e-17,0.31376465824194827,0.3137646582419488,False
18433,0,1.1943164556285635e-19,-3.67544536472586e-17,0.31376465824194827,0.3137646582419488,False
18465,0,1.1943164556285635e-19,-3.67544536472586e-17,0.31376465824194827,0.3137646582419488,False
19274,0,1.1943164556285635e-19,-3.67544536472586e-17,0.31376465824194827,0.3137646582419488,False
19775,0,1.1943164556285635e-19,-3.67544536472586e-17,0.31376465824194827,0.3137646582419488,False
20702,0,1.1943164556285635e-19,-3.67544536472586e-17,0.31376465824194827,0.3137646582419488,False
21631,0,1.1943164556285635e-19,-3.67544536472586e-17,0.31376465824194827,0.3137646582419488,False
21847,0,1.1943164556285635e-19,-3.67544536472586e-17,0.31376465824194827,0.3137646582419488,False
25622,0,1.1943164556285635e-19,-3.67544536472586e-17,0.31376465824194827,0.3137646582419488,False
29012,0,1.1943164556285635e-19,-3.67544536472586e-17,0.31376465824194827,0.3137646582419488,False
30499,0,1.1943164556285635e-19,-3.67544536472586e-17,0.31376465824194827,0.3137646582419488,False
30520,0,1.1943164556285635e-19,-3.67544536472586e-17,0.31376465824194827,0.3137646582419488,False
30626,0,1.1943164556285635e-19,-3.67544536472586e-17,0.31376465824194827,0.3137646582419488,False
