candidateId,x,y
5098,0.061,0.166
5099,0.496,0.086
5110,0.235,0.148
5114,-0.493,-0.016
5115,0.084,-0.005
5121,0.422,0.532
5122,0.276,0.195
5123,0.188,0.063
5127,0.447,0.020
5134,0.650,-0.017
5144,0.699,-0.203
5157,0.480,-0.224
5162,0.489,-0.516
5163,0.547,0.008
5166,0.307,0.608
5168,0.058,-0.096
5173,0.443,0.602
5178,0.468,0.371
5180,-0.295,-0.084
5192,-0.746,0.029
5195,0.067,0.068
5198,-0.172,-0.047
5199,0.285,0.499
5204,0.262,0.228
5206,0.134,0.043
5208,0.315,0.229
5216,0.180,0.041
5236,-0.105,-0.117
5237,-0.207,-0.157
5238,0.294,0.484
5239,-0.458,-0.062
5242,0.155,0.383
5245,0.502,-0.013
5248,0.254,0.264
5256,0.382,0.066
5264,0.148,0.071
5265,0.083,-0.068
5267,-0.556,0.514
5276,0.735,-0.008
5279,0.064,-0.006
5285,-0.032,0.107
5290,0.497,-0.042
5297,-0.693,0.006
5301,0.689,-0.094
5313,0.429,-0.021
5315,-0.034,0.040
5319,0.098,0.327
5320,0.761,-0.245
5323,-0.105,0.344
5326,-0.332,0.085
5329,-0.310,-0.294
5332,0.290,0.449
5340,0.465,0.126
5358,0.716,-0.046
5364,0.237,0.076
5371,-0.215,-0.197
5385,-0.229,0.045
5402,0.425,0.091
5407,0.151,0.358
5413,-0.385,0.564
5420,0.030,0.151
5445,0.678,0.005
5459,0.542,0.031
5460,0.291,0.265
5462,0.086,-0.044
5465,0.099,-0.005
5483,0.101,-0.032
5484,0.238,0.201
5486,0.518,-0.152
5501,0.012,-0.084
5508,-0.601,0.275
5514,-0.215,0.374
5521,-0.312,0.527
5522,0.324,0.016
5526,0.756,0.007
5535,0.195,-0.039
5541,0.163,0.041
5544,0.037,0.071
5555,0.081,0.194
5558,-0.765,-0.090
5560,-0.057,0.380
5562,-0.343,0.053
5565,-0.219,-0.272
5567,0.058,0.238
5569,0.558,0.065
5570,-0.095,0.308
5575,0.764,-0.122
5581,-0.015,-0.132
5593,0.254,0.315
5594,0.394,0.474
5597,0.116,0.132
5598,0.336,0.615
5603,0.127,0.204
