candidateId,x,y
1569,-0.358,0.013
1574,-0.051,-0.007
1575,0.472,-0.083
1577,-0.111,-0.139
1585,-0.369,0.012
1592,0.126,0.057
1596,-0.229,0.013
1610,-0.136,0.100
1611,0.269,0.170
1612,0.206,0.297
1651,-0.457,-0.035
1659,-0.016,-0.063
1665,-0.576,-0.053
1666,0.250,0.312
1670,-0.018,-0.018
1682,0.463,-0.121
1694,0.336,0.109
1702,-0.142,-0.132
1706,0.027,-0.054
1728,0.129,0.129
1733,0.204,0.248
1740,-0.053,0.012
1750,0.534,-0.098
1754,0.460,0.061
1755,0.566,-0.099
1760,-0.174,-0.070
1761,-0.128,-0.074
1769,-0.141,0.158
1770,-0.104,0.280
1783,0.373,-0.016
1786,0.111,0.067
1787,0.243,0.008
1788,-0.186,-0.043
1791,-0.264,-0.090
1822,0.097,0.242
1838,0.061,-0.037
1840,-0.315,-0.050
1845,0.536,0.063
1856,0.579,-0.041
1868,-0.080,0.275
1871,0.266,0.029
1883,-0.337,-0.054
1885,0.342,-0.016
1893,0.344,0.093
1898,0.403,0.006
1904,-0.428,0.054
1906,-0.387,-0.232
1918,0.052,0.123
1919,0.326,0.367
1926,0.395,-0.004
1927,0.142,0.255
1928,-0.143,-0.168
1929,-0.009,0.095
1932,0.217,0.283
1941,0.197,-0.051
1942,0.221,0.041
1946,-0.235,-0.072
1947,-0.282,0.079
1948,0.198,0.010
1955,0.035,0.079
1964,-0.276,-0.062
1980,-0.326,-0.048
1982,0.078,0.244
1994,-0.555,-0.105
2009,-0.277,-0.092
2010,0.584,-0.155
2011,-0.275,-0.016
2019,0.523,0.078
2044,0.464,0.095
2046,0.461,-0.320
2048,0.299,0.017
2050,0.088,0.034
2055,0.109,0.003
2057,-0.338,-0.050
2058,0.127,0.170
2060,0.124,0.029
2061,-0.078,-0.083
2062,0.337,0.408
2071,0.064,0.168
2072,0.273,-0.062
2078,0.170,0.006
2081,0.478,-0.134
2089,0.527,-0.239
2096,-0.032,0.005
2097,0.029,0.112
2106,-0.121,0.228
2111,0.020,0.171
2112,0.203,0.287
2129,0.073,0.056
2132,0.306,-0.116
2150,-0.115,-0.059
2160,0.345,-0.231
2166,0.380,-0.299
2172,0.292,-0.104
2174,-0.235,0.132
2177,0.378,0.040
2187,0.069,-0.022
2189,0.218,0.350
2201,0.237,0.293
2217,-0.063,0.045
2219,0.243,-0.011
2232,0.271,0.389
2236,0.145,0.067
2241,0.058,0.033
2245,-0.416,-0.026
2246,0.360,-0.055
2253,0.400,-0.014
2260,-0.494,-0.039
2263,0.011,0.046
2270,0.207,0.015
2273,-0.309,0.021
2274,0.421,0.029
2278,0.355,-0.072
2281,0.213,0.277
2289,0.020,-0.035
2293,0.322,-0.042
2294,-0.412,-0.180
2298,0.350,-0.022
2312,-0.296,-0.059
2316,0.098,0.319
2320,0.328,0.121
2322,-0.021,-0.067
2324,-0.054,-0.268
2331,0.232,0.259
2334,-0.250,-0.019
2338,-0.169,0.032
2339,0.183,0.036
2341,0.419,-0.122
2346,0.364,-0.143
2355,0.515,-0.063
2367,0.316,0.136
2371,0.253,0.214
2378,0.025,0.056
2379,0.048,0.073
2384,-0.606,-0.014
2408,-0.271,-0.187
2412,-0.034,-0.331
2420,0.160,-0.059
2421,0.133,0.294
2423,-0.021,0.054
2432,0.002,0.076
2433,-0.058,0.031
2439,-0.335,0.078
2446,0.467,-0.108
2447,0.166,0.058
2465,0.225,0.197
2468,0.179,0.045
2475,0.051,0.051
2477,0.009,-0.045
2481,0.584,-0.211
2482,-0.116,0.185
2494,0.253,0.329
2498,0.227,0.175
2499,-0.138,-0.141
2505,0.072,0.086
2536,-0.266,0.048
2547,-0.138,0.185
2548,0.287,0.262
2551,0.040,0.081
2553,0.211,0.150
2561,-0.191,0.255
2566,-0.265,-0.088
2568,0.179,0.169
2570,-0.261,-0.272
2582,-0.061,-0.192
2586,-0.093,0.076
2593,0.489,-0.033
2596,-0.407,0.039
2601,0.230,0.091
2602,-0.308,0.200
2605,0.334,-0.068
2609,-0.134,0.229
2612,-0.002,-0.072
2620,0.109,0.048
2623,-0.359,0.008
2630,0.290,0.398
2633,0.174,0.327
2640,0.172,0.057
2644,0.456,-0.046
2650,0.624,-0.063
2654,0.286,0.285
2656,-0.022,0.200
2661,0.572,-0.126
2664,0.144,0.160
2665,0.167,0.050
2668,0.299,0.043
2678,0.396,0.005
2682,0.486,-0.127
2693,-0.158,0.220
2695,0.555,-0.048
2696,-0.478,-0.057
2707,-0.298,-0.039
2709,0.102,0.081
2710,0.030,0.042
2715,0.288,-0.054
2731,-0.529,0.023
2740,-0.085,-0.084
2744,-0.097,-0.057
2750,-0.342,-0.042
2753,0.072,-0.041
2754,0.490,-0.066
2755,0.057,0.159
2756,0.167,0.160
2759,-0.046,0.195
2761,0.146,0.085
2762,-0.248,0.009
2769,-0.142,0.292
2776,0.025,0.126
2785,-0.200,0.203
2786,0.344,0.418
2801,0.260,-0.024
2814,-0.389,-0.015
2821,-0.221,-0.128
2831,0.163,-0.118
2832,0.148,0.179
2833,0.039,0.054
2838,0.148,0.066
2839,-0.187,-0.081
2840,0.041,-0.013
2843,0.255,0.232
2847,0.066,0.023
2867,-0.128,0.175
2868,0.534,-0.076
2869,0.266,-0.024
2875,-0.294,0.021
2879,-0.172,0.021
2888,-0.398,0.070
2890,0.494,-0.104
2893,-0.342,-0.046
2894,0.268,-0.075
2899,0.261,0.354
2907,0.154,0.040
2910,-0.187,0.149
2931,0.176,-0.054
2940,0.068,0.072
2941,0.067,0.125
2942,0.154,0.051
2943,0.121,0.068
2948,0.006,0.081
2956,-0.370,0.043
2968,0.130,0.327
2975,0.472,-0.090
2980,0.401,-0.008
2986,0.375,-0.034
2989,-0.410,0.101
2997,0.590,-0.179
3005,0.022,0.054
3008,0.574,-0.033
3009,0.609,-0.089
3011,-0.438,-0.004
3013,-0.217,-0.049
3016,-0.274,0.034
3020,-0.256,-0.027
3025,-0.416,-0.016
3029,0.225,0.105
3035,-0.151,-0.119
3037,0.021,-0.128
3039,-0.356,-0.049
3041,0.023,-0.021
3049,0.425,-0.097
3052,0.026,0.068
3053,0.058,0.011
3054,-0.265,-0.036
3059,0.432,-0.021
3063,0.315,-0.027
3064,0.577,-0.084
3077,0.108,0.050
3080,0.447,-0.041
3084,0.292,0.089
3086,0.573,-0.169
3089,-0.167,0.314
3090,0.104,-0.011
3094,0.052,0.018
3095,0.450,-0.027
3106,0.131,0.114
3113,0.411,-0.007
3115,-0.213,-0.028
3118,-0.068,-0.284
3124,0.253,-0.011
3126,-0.383,-0.135
3128,-0.373,0.010
3131,0.080,-0.073
3133,-0.413,-0.097
3134,0.099,0.161
3139,-0.009,0.112
3151,0.227,0.271
3158,0.012,0.153
3161,0.434,0.024
3188,0.386,0.008
3189,-0.168,0.218
3200,0.557,-0.021
3204,0.055,0.114
3205,-0.016,-0.092
3214,0.418,-0.045
3228,0.144,0.033
3235,-0.291,-0.146
3244,-0.074,0.277
3245,0.362,0.059
3248,0.188,0.213
3249,0.252,0.175
3255,0.254,0.036
3260,-0.470,0.075
3262,-0.359,-0.061
3263,0.120,0.016
3266,0.027,0.100
3273,0.397,0.027
3285,0.089,0.103
3293,0.203,0.328
3295,0.502,-0.048
3300,0.557,-0.105
3301,0.374,0.016
3308,-0.082,-0.048
3309,-0.101,-0.058
3310,0.300,0.034
3312,0.438,-0.144
3316,0.076,0.033
3326,-0.006,0.055
3330,0.344,0.067
3348,0.136,0.327
3349,-0.464,0.011
3363,-0.041,-0.270
3365,0.184,0.091
3367,0.188,0.303
3372,-0.346,-0.037
3373,-0.035,0.375
3375,0.039,0.075
3376,0.312,0.045
3382,0.003,0.050
3383,-0.151,-0.019
3389,-0.335,-0.044
3392,0.257,0.366
3398,0.038,0.008
3406,0.160,0.059
3418,0.383,-0.124
3424,0.284,0.088
3438,-0.346,-0.155
3440,0.150,0.104
3448,0.106,0.089
3450,0.318,0.134
3451,-0.030,-0.001
3469,0.131,0.251
3474,0.223,0.019
3481,0.135,-0.011
3484,-0.220,-0.060
3485,-0.216,0.044
3493,0.226,0.325
3494,0.426,-0.140
3500,0.155,0.230
3503,0.156,0.055
3529,0.350,0.415
3532,0.064,0.128
3535,0.004,-0.026
3555,-0.339,-0.038
3561,0.061,-0.067
3565,0.566,-0.116
3572,0.390,-0.092
3574,0.107,-0.082
3581,-0.234,0.318
3585,0.076,0.336
3592,0.211,0.218
3593,0.229,0.006
3596,0.116,0.058
3603,0.304,0.277
3604,0.041,0.052
3608,0.427,0.195
3633,0.430,-0.361
3639,0.155,0.104
3645,0.194,0.313
3647,0.198,0.274
3648,0.547,-0.070
3649,-0.291,-0.163
3655,-0.052,0.377
3656,0.071,0.034
3660,0.493,-0.100
3665,0.164,0.273
3666,0.045,0.136
3675,0.268,0.039
3682,0.015,-0.077
3689,-0.080,-0.139
3694,0.092,0.231
3697,-0.264,-0.137
3701,0.051,0.113
3703,-0.035,-0.045
3706,0.228,0.283
3709,0.280,0.069
3719,0.227,0.309
3720,0.026,0.091
3728,-0.041,0.218
3729,0.074,0.040
3741,-0.112,-0.194
3749,0.162,0.142
3755,-0.158,-0.024
3758,0.419,-0.050
3760,0.097,-0.005
3761,0.029,0.037
3786,0.410,0.040
3796,0.074,-0.005
3798,0.085,0.096
3819,-0.056,-0.001
3829,0.502,-0.163
3838,0.559,-0.148
3846,0.195,0.161
3847,0.556,-0.097
3856,-0.034,-0.075
3863,0.059,0.141
3883,0.090,-0.001
3885,-0.136,0.025
3897,-0.056,0.042
3898,-0.414,-0.034
3900,0.071,0.301
3908,0.113,0.003
3911,0.493,-0.100
3912,-0.344,-0.047
3932,0.396,0.095
3934,0.028,0.114
3951,0.085,-0.032
3953,0.550,-0.118
3958,-0.197,0.103
3961,0.137,0.235
3967,0.487,-0.071
3974,-0.428,-0.113
3975,0.359,-0.055
3982,-0.123,-0.011
3984,0.516,0.009
3998,-0.163,0.176
4000,0.148,0.075
4003,0.044,0.064
4012,-0.230,0.038
4025,0.014,-0.014
4029,-0.326,-0.051
4030,0.088,0.098
4033,0.055,0.061
4037,-0.326,-0.048
4038,0.005,-0.015
4049,0.366,-0.035
4062,0.075,0.179
4065,0.070,-0.021
4083,0.126,0.070
4097,-0.158,-0.006
4099,-0.227,0.058
4100,0.312,0.009
4119,-0.054,0.130
4120,0.073,0.184
4122,-0.297,-0.029
4127,0.086,0.160
4138,-0.293,-0.231
4139,0.326,0.445
4146,0.462,0.158
4149,-0.263,-0.202
4153,-0.139,-0.152
4156,-0.353,-0.016
4160,0.299,-0.063
4161,0.146,0.047
4164,0.212,0.343
4167,0.209,-0.143
4169,-0.284,0.076
4176,0.210,0.041
4179,0.510,-0.020
4183,0.537,-0.129
4184,0.281,0.202
4186,0.433,-0.046
4202,-0.098,0.167
4218,0.134,-0.003
4225,0.358,-0.307
4226,-0.042,0.082
4240,0.559,-0.087
4249,0.045,-0.028
4257,0.276,0.166
4299,0.111,0.090
4312,-0.183,0.241
4316,0.120,0.169
4319,-0.131,0.154
4321,0.264,-0.163
4322,0.144,0.097
4324,0.075,0.127
4325,0.094,0.187
4338,-0.020,0.159
4345,0.093,0.108
4359,-0.175,-0.128
4362,0.252,-0.197
4368,0.123,0.349
4371,0.293,-0.054
4396,0.290,0.044
4406,-0.176,-0.042
4412,0.198,0.284
4417,0.519,-0.035
4423,0.550,-0.105
4438,-0.430,-0.107
4442,0.081,-0.011
4444,0.423,0.021
4454,0.105,0.048
4455,0.098,0.143
4456,-0.120,0.466
4459,0.336,-0.057
4463,-0.045,-0.049
4470,0.332,-0.142
4475,-0.409,-0.074
4484,0.530,-0.087
4488,0.061,-0.096
4489,-0.006,0.024
4491,0.145,0.043
4500,0.393,-0.053
4504,0.405,0.025
4506,-0.168,0.429
4512,0.498,-0.160
4520,0.142,0.112
4535,-0.072,-0.141
4538,0.525,-0.142
4539,0.132,0.189
4543,0.486,-0.138
4547,0.253,0.098
4554,-0.228,0.024
4557,0.032,0.114
4571,0.060,0.030
4600,0.069,0.086
4611,0.127,0.204
4617,0.309,0.329
4622,0.075,0.107
4627,0.120,0.050
4628,-0.080,-0.308
4637,-0.440,-0.156
4639,0.266,-0.034
4640,0.124,0.211
4641,-0.154,0.186
4643,-0.246,-0.089
4649,0.070,0.089
4651,0.521,-0.062
4655,-0.053,0.017
4662,0.515,-0.187
4663,0.004,0.076
4665,-0.067,-0.078
4672,-0.032,0.012
4673,0.158,0.282
4679,0.385,-0.098
4689,0.033,0.073
4696,0.397,-0.031
4699,0.213,0.200
4701,0.015,-0.006
4702,0.311,0.081
4703,0.495,-0.183
4710,0.233,0.203
4723,-0.024,-0.041
4725,0.349,-0.021
4732,-0.039,-0.031
4747,0.107,0.092
4757,0.216,0.247
4761,0.328,0.340
4765,-0.248,0.003
4780,-0.209,0.270
4787,-0.145,-0.078
4794,-0.043,0.090
4796,0.045,0.015
4804,-0.197,0.080
4807,0.377,-0.046
4808,0.144,0.287
4809,0.447,-0.110
4814,0.133,-0.019
4822,-0.051,-0.101
4825,0.079,0.109
4826,-0.293,0.248
4829,0.480,-0.229
4838,-0.076,-0.160
4846,0.016,0.077
4858,0.489,-0.035
4861,-0.208,0.057
4866,0.200,-0.012
4877,-0.342,-0.050
4883,0.041,0.091
4884,0.047,0.071
4885,0.402,0.059
4890,0.151,0.234
4897,0.252,0.258
4900,0.087,0.025
4927,-0.378,-0.013
4929,0.203,0.062
4937,0.299,0.402
4942,0.120,0.197
4948,0.594,-0.030
4951,0.159,0.063
4952,0.002,-0.028
4953,0.074,0.296
4954,0.038,0.132
4963,0.481,-0.166
4964,-0.360,-0.048
4965,0.457,-0.118
4972,-0.387,-0.093
4975,0.081,0.129
4987,0.183,0.089
4988,-0.116,0.282
4991,-0.330,0.112
5003,0.228,0.335
5016,0.167,0.094
5017,0.291,0.373
5027,0.323,0.021
5040,0.042,0.293
5045,0.157,-0.032
5046,0.214,0.006
5049,0.134,0.008
5062,0.387,-0.337
5065,0.280,0.216
5072,-0.157,0.017
5073,0.207,0.035
5075,0.196,0.075
5076,0.411,-0.076
5080,-0.156,-0.019
5088,0.286,0.278
5098,0.043,0.108
5099,0.348,0.058
5110,0.166,0.097
5114,-0.342,-0.009
5115,0.063,-0.000
5121,0.290,0.340
5122,0.193,0.127
5123,0.135,0.043
5127,0.315,0.016
5134,0.458,-0.006
5144,0.500,-0.123
5157,0.342,-0.137
5162,0.352,-0.320
5163,0.384,0.009
5166,0.209,0.390
5168,0.046,-0.058
5173,0.305,0.386
5178,0.324,0.237
5180,-0.203,-0.051
5192,-0.527,0.019
5195,0.050,0.046
5198,-0.117,-0.027
5199,0.195,0.319
5204,0.183,0.148
5206,0.096,0.030
5208,0.220,0.148
5216,0.129,0.029
5236,-0.069,-0.072
5237,-0.140,-0.097
5238,0.202,0.310
5239,-0.316,-0.037
5242,0.106,0.246
5245,0.354,-0.004
5248,0.177,0.171
5256,0.270,0.045
5264,0.106,0.048
5265,0.063,-0.041
5267,-0.391,0.325
5276,0.528,-0.000
5279,0.049,-0.001
5285,-0.021,0.070
5290,0.351,-0.022
5297,-0.483,0.005
5301,0.489,-0.054
5313,0.304,-0.010
5315,-0.021,0.028
5319,0.067,0.211
5320,0.560,-0.153
5323,-0.076,0.221
5326,-0.231,0.056
5329,-0.210,-0.184
5332,0.200,0.288
5340,0.326,0.083
5358,0.512,-0.024
5364,0.168,0.052
5371,-0.145,-0.123
5385,-0.158,0.031
5402,0.299,0.061
5407,0.103,0.231
5413,-0.275,0.360
5420,0.022,0.098
5445,0.479,0.008
5459,0.381,0.023
5460,0.203,0.171
5462,0.064,-0.025
5465,0.073,-0.001
5483,0.075,-0.018
5484,0.167,0.131
5486,0.367,-0.091
5501,0.013,-0.051
5508,-0.419,0.174
5514,-0.154,0.240
5521,-0.223,0.337
5522,0.231,0.014
5526,0.549,0.010
5535,0.141,-0.022
5541,0.117,0.029
5544,0.028,0.048
5555,0.057,0.126
5558,-0.542,-0.058
5560,-0.043,0.244
5562,-0.238,0.035
5565,-0.146,-0.170
5567,0.040,0.154
5569,0.392,0.045
5570,-0.068,0.198
5575,0.563,-0.073
5581,-0.006,-0.081
5593,0.177,0.203
5594,0.271,0.303
5597,0.082,0.086
5598,0.230,0.395
5603,0.089,0.132
5605,-0.227,0.099
5609,0.439,-0.007
5614,0.078,0.013
5624,-0.454,-0.006
5628,0.108,0.043
5643,-0.151,-0.177
5644,0.039,0.127
5647,0.183,0.325
5654,0.140,0.155
5655,-0.083,0.195
5657,0.589,-0.160
5658,-0.025,-0.053
5670,0.378,-0.320
5673,-0.102,0.129
5675,0.062,0.111
5680,-0.231,-0.055
5682,-0.060,0.128
5684,0.400,-0.127
5687,0.679,-0.049
5692,0.172,0.070
5694,0.439,-0.117
5696,0.438,-0.097
5700,0.133,-0.007
5704,0.210,0.171
5708,0.279,0.068
5716,-0.125,0.009
5730,-0.266,-0.092
5733,-0.364,0.017
5742,0.255,-0.054
5744,0.194,0.018
5747,0.479,0.013
5753,-0.195,0.314
5758,0.070,0.102
5760,-0.022,0.089
5763,0.342,-0.014
5770,0.114,-0.106
5771,-0.202,0.207
5778,0.664,0.164
5782,-0.064,-0.098
5784,0.047,-0.023
5790,0.385,0.081
5800,0.105,0.103
5801,0.329,-0.021
5806,0.303,0.212
5812,0.236,0.071
5814,-0.052,-0.074
5816,0.396,-0.300
5817,-0.082,0.213
5820,0.110,0.080
5823,0.023,-0.039
5829,0.160,0.249
5832,0.467,-0.117
5844,0.202,0.320
5847,0.598,-0.189
5848,0.297,-0.098
5855,-0.043,-0.152
5862,0.567,-0.081
5884,-0.256,-0.097
5887,0.550,-0.054
5888,0.015,0.035
5899,0.071,0.130
5905,0.040,0.057
5906,0.102,-0.007
5908,0.034,0.195
5912,-0.349,-0.144
5915,-0.285,0.032
5918,-0.029,0.095
5921,0.133,0.127
5922,0.540,-0.203
5923,0.533,-0.120
