candidateId,x,y
1980,-0.686,-0.151
1982,0.230,0.633
1994,-0.905,-0.168
2009,-0.605,-0.273
2010,0.870,-0.541
2011,-0.562,-0.050
2019,0.867,0.063
2044,0.834,0.142
2046,0.707,-0.824
2048,0.567,-0.025
2050,0.160,0.050
2055,0.188,-0.031
2057,-0.709,-0.156
2058,0.298,0.437
2060,0.227,0.036
2061,-0.207,-0.253
2062,0.689,0.842
2071,0.172,0.429
2072,0.479,-0.242
2078,0.309,-0.028
2081,0.803,-0.502
2089,0.824,-0.719
2096,-0.079,-0.010
2097,0.082,0.277
2106,-0.163,0.597
2111,0.091,0.448
2112,0.481,0.716
2129,0.143,0.122
2132,0.528,-0.408
2150,-0.266,-0.186
2160,0.563,-0.708
2166,0.581,-0.810
2172,0.504,-0.368
2174,-0.424,0.351
2177,0.724,0.030
2187,0.102,-0.100
2189,0.500,0.804
2201,0.547,0.726
2217,-0.122,0.104
2219,0.441,-0.098
2232,0.580,0.832
2236,0.287,0.144
2241,0.102,0.049
2245,-0.811,-0.048
2246,0.656,-0.248
2253,0.738,-0.137
2260,-0.875,-0.043
2263,0.020,0.095
2270,0.384,-0.007
2273,-0.614,0.064
2274,0.781,-0.020
2278,0.641,-0.295
2281,0.500,0.699
2289,0.001,-0.136
2293,0.590,-0.189
2294,-0.848,-0.473
2298,0.653,-0.148
2312,-0.627,-0.176
2316,0.276,0.771
2320,0.678,0.288
2322,-0.091,-0.214
2324,-0.235,-0.752
2331,0.533,0.655
2334,-0.517,-0.067
2338,-0.333,0.070
2339,0.348,0.053
2341,0.738,-0.457
2346,0.637,-0.505
2355,0.844,-0.309
2367,0.656,0.324
2371,0.568,0.551
2378,0.049,0.120
2379,0.100,0.163
2384,-0.914,0.062
2408,-0.642,-0.551
2412,-0.194,-0.822
2420,0.261,-0.215
2421,0.347,0.740
2423,-0.041,0.120
2432,0.016,0.184
2433,-0.120,0.055
2439,-0.649,0.223
2446,0.797,-0.431
2447,0.326,0.122
2465,0.501,0.501
2468,0.342,0.076
2475,0.097,0.102
2477,-0.023,-0.157
2481,0.864,-0.657
2482,-0.169,0.491
2494,0.573,0.778
2498,0.498,0.442
2499,-0.353,-0.419
2505,0.151,0.196
2536,-0.525,0.125
2547,-0.212,0.493
2548,0.648,0.667
2551,0.088,0.189
2553,0.448,0.361
2561,-0.294,0.666
2566,-0.580,-0.265
2568,0.395,0.421
2570,-0.639,-0.746
2582,-0.220,-0.560
2586,-0.169,0.186
2593,0.833,-0.213
2596,-0.783,0.134
2601,0.462,0.197
2602,-0.553,0.570
2605,0.606,-0.282
2609,-0.188,0.612
2612,-0.056,-0.231
2620,0.208,0.090
2623,-0.721,0.027
2630,0.611,0.837
2633,0.422,0.784
2640,0.334,0.113
2644,0.798,-0.249
2650,0.892,-0.312
2654,0.647,0.712
2656,0.018,0.519
2661,0.866,-0.468
2664,0.322,0.398
2665,0.315,0.085
2668,0.578,0.061
2678,0.741,-0.080
2682,0.814,-0.482
2693,-0.237,0.591
2695,0.868,-0.267
2696,-0.867,-0.096
2707,-0.620,-0.114
2709,0.207,0.179
2710,0.054,0.085
2715,0.513,-0.226
2731,-0.887,0.118
2740,-0.220,-0.252
2744,-0.231,-0.183
2750,-0.712,-0.129
2753,0.098,-0.154
2754,0.826,-0.301
2755,0.154,0.401
2756,0.369,0.399
2759,-0.028,0.518
2761,0.293,0.189
2762,-0.497,0.017
2769,-0.185,0.737
2776,0.081,0.320
2785,-0.328,0.565
2786,0.698,0.850
2801,0.473,-0.142
2814,-0.772,-0.030
2821,-0.509,-0.375
2831,0.244,-0.376
2832,0.343,0.462
2833,0.074,0.116
2838,0.291,0.139
2839,-0.418,-0.242
2840,0.050,-0.074
2843,0.578,0.597
2847,0.114,0.023
2867,-0.197,0.459
2868,0.853,-0.343
2869,0.483,-0.135
2875,-0.588,0.054
2879,-0.345,0.043
2888,-0.764,0.213
2890,0.823,-0.423
2893,-0.714,-0.144
2894,0.463,-0.283
2899,0.580,0.806
2907,0.290,0.058
2910,-0.322,0.403
2931,0.294,-0.200
2940,0.141,0.168
2941,0.163,0.314
2942,0.296,0.098
2943,0.238,0.146
2948,0.024,0.194
2956,-0.728,0.123
2968,0.337,0.781
2975,0.805,-0.381
2980,0.741,-0.122
2986,0.691,-0.190
2989,-0.773,0.303
2997,0.870,-0.595
3005,0.042,0.112
3008,0.875,-0.230
3009,0.883,-0.381
3011,-0.829,0.022
3013,-0.468,-0.159
3016,-0.542,0.079
3020,-0.531,-0.086
3025,-0.809,-0.027
3029,0.457,0.234
3035,-0.365,-0.350
3037,-0.032,-0.384
3039,-0.738,-0.141
3041,0.015,-0.088
3049,0.755,-0.389
3052,0.057,0.155
3053,0.095,-0.001
3054,-0.553,-0.106
3059,0.778,-0.169
3063,0.580,-0.152
3064,0.872,-0.367
3077,0.208,0.101
3080,0.790,-0.227
3084,0.588,0.193
3086,0.864,-0.578
3089,-0.229,0.768
3090,0.174,-0.073
3094,0.086,0.013
3095,0.800,-0.184
3106,0.277,0.272
3113,0.757,-0.119
3115,-0.446,-0.093
3118,-0.258,-0.763
3124,0.461,-0.095
3126,-0.808,-0.378
3128,-0.744,0.039
3131,0.103,-0.247
3133,-0.824,-0.242
3134,0.237,0.408
3139,0.009,0.283
3151,0.528,0.684
3158,0.067,0.391
3161,0.792,-0.037
3188,0.723,-0.067
3189,-0.263,0.582
3200,0.871,-0.197
3204,0.132,0.282
3205,-0.091,-0.286
3214,0.756,-0.233
3228,0.269,0.045
3235,-0.665,-0.434
3244,-0.058,0.703
3245,0.705,0.080
3248,0.434,0.547
3249,0.550,0.445
3255,0.483,0.038
3260,-0.845,0.244
3262,-0.749,-0.183
3263,0.215,0.001
3266,0.072,0.244
3273,0.747,-0.016
3285,0.193,0.243
3293,0.476,0.778
3295,0.837,-0.260
3300,0.861,-0.424
3301,0.707,-0.042
3308,-0.198,-0.156
3309,-0.237,-0.180
3310,0.578,0.029
3312,0.757,-0.525
3316,0.138,0.052
3326,-0.009,0.121
3330,0.678,0.117
3348,0.351,0.783
3349,-0.849,0.068
3363,-0.207,-0.746
3365,0.370,0.204
3367,0.451,0.742
3372,-0.718,-0.116
3373,0.023,0.824
3375,0.085,0.173
3376,0.609,0.056
3382,0.004,0.102
3383,-0.319,-0.071
3389,-0.700,-0.139
3392,0.564,0.813
3398,0.053,-0.018
3406,0.312,0.117
3418,0.677,-0.464
3424,0.575,0.190
3438,-0.767,-0.455
3440,0.311,0.243
3448,0.219,0.200
3450,0.659,0.317
3451,-0.080,-0.032
3469,0.335,0.643
3474,0.417,-0.007
3481,0.233,-0.075
3484,-0.478,-0.184
3485,-0.424,0.104
3493,0.522,0.774
3494,0.743,-0.502
3500,0.374,0.589
3503,0.300,0.099
3529,0.708,0.846
3532,0.157,0.324
3535,-0.023,-0.100
3555,-0.706,-0.122
3561,0.069,-0.220
3565,0.865,-0.446
3572,0.703,-0.363
3574,0.149,-0.273
3581,-0.356,0.779
3585,0.235,0.795
3592,0.480,0.554
3593,0.420,-0.043
3596,0.226,0.118
3603,0.675,0.685
3604,0.080,0.111
3608,0.831,0.443
3633,0.618,-0.855
3639,0.322,0.243
3645,0.460,0.754
3647,0.472,0.692
3648,0.859,-0.331
3649,-0.666,-0.476
3655,-0.010,0.828
3656,0.129,0.056
3660,0.822,-0.412
3665,0.405,0.695
3666,0.125,0.346
3675,0.515,0.046
3682,-0.024,-0.248
3689,-0.236,-0.410
3694,0.252,0.595
3697,-0.603,-0.407
3701,0.125,0.284
3703,-0.111,-0.158
3706,0.530,0.710
3709,0.553,0.134
3719,0.526,0.753
3720,0.066,0.218
3728,-0.013,0.565
3729,0.136,0.068
3741,-0.329,-0.576
3749,0.352,0.350
3755,-0.336,-0.086
3758,0.754,-0.245
3760,0.162,-0.058
3761,0.049,0.064
3786,0.772,0.024
3796,0.117,-0.051
3798,0.183,0.225
3819,-0.129,-0.028
3829,0.821,-0.568
3838,0.858,-0.531
3846,0.427,0.405
3847,0.861,-0.403
3856,-0.117,-0.236
3863,0.152,0.359
3883,0.151,-0.041
3885,-0.273,0.051
3897,-0.112,0.085
3898,-0.810,-0.070
3900,0.225,0.744
3908,0.198,-0.030
3911,0.822,-0.412
3912,-0.719,-0.145
3932,0.769,0.183
3934,0.077,0.277
3951,0.128,-0.126
3953,0.856,-0.462
3958,-0.361,0.278
3961,0.343,0.611
3967,0.821,-0.326
3974,-0.842,-0.279
3975,0.658,-0.245
3982,-0.265,-0.054
3984,0.853,-0.113
3998,-0.266,0.471
4000,0.298,0.168
4003,0.090,0.140
4012,-0.450,0.100
4025,-0.002,-0.069
4029,-0.684,-0.158
4030,0.189,0.232
4033,0.107,0.127
4037,-0.687,-0.153
4038,-0.018,-0.070
4049,0.675,-0.189
4062,0.199,0.461
4065,0.103,-0.103
4083,0.249,0.149
4097,-0.327,-0.033
4099,-0.437,0.151
4100,0.587,-0.053
4119,-0.072,0.331
4120,0.196,0.468
4122,-0.616,-0.090
4127,0.213,0.410
4138,-0.698,-0.661
4139,0.649,0.865
4146,0.841,0.302
4149,-0.634,-0.597
4153,-0.359,-0.450
4156,-0.717,-0.041
4160,0.534,-0.259
4161,0.277,0.084
4164,0.490,0.796
4167,0.322,-0.474
4169,-0.548,0.213
4176,0.400,0.065
4179,0.845,-0.188
4183,0.848,-0.483
4184,0.619,0.515
4186,0.777,-0.233
4202,-0.145,0.432
4218,0.233,-0.052
4225,0.532,-0.815
4226,-0.068,0.199
4240,0.864,-0.376
4249,0.051,-0.115
4257,0.589,0.409
4299,0.229,0.209
4312,-0.280,0.640
4316,0.283,0.433
4319,-0.211,0.408
4321,0.426,-0.540
4322,0.295,0.223
4324,0.175,0.312
4325,0.240,0.486
4338,0.006,0.409
4345,0.202,0.260
4359,-0.419,-0.381
4362,0.391,-0.619
4368,0.322,0.808
4371,0.528,-0.228
4396,0.565,0.064
4406,-0.381,-0.138
4412,0.471,0.710
4417,0.849,-0.228
4423,0.859,-0.423
4438,-0.841,-0.257
4442,0.131,-0.069
4444,0.777,-0.042
4454,0.199,0.095
4455,0.225,0.352
4456,-0.128,0.874
4459,0.611,-0.241
4463,-0.129,-0.160
4470,0.575,-0.500
4475,-0.814,-0.185
4484,0.849,-0.375
4488,0.055,-0.302
4489,-0.020,0.041
4491,0.273,0.071
4500,0.717,-0.249
4504,0.756,-0.027
4506,-0.215,0.859
4512,0.819,-0.566
4520,0.299,0.265
4535,-0.221,-0.417
4538,0.840,-0.519
4539,0.312,0.483
4543,0.813,-0.512
4547,0.516,0.225
4554,-0.451,0.056
4557,0.088,0.285
4571,0.106,0.048
4600,0.145,0.195
4611,0.311,0.528
4617,0.677,0.770
4622,0.168,0.258
4627,0.229,0.097
4628,-0.280,-0.797
4637,-0.861,-0.377
4639,0.480,-0.160
4640,0.309,0.549
4641,-0.243,0.496
4643,-0.541,-0.262
4649,0.146,0.197
4651,0.849,-0.301
4655,-0.117,0.018
4662,0.826,-0.622
4663,0.017,0.179
4665,-0.182,-0.242
4672,-0.076,0.011
4673,0.389,0.704
4679,0.692,-0.376
4689,0.069,0.160
4696,0.728,-0.186
4699,0.480,0.512
4701,0.004,-0.048
4702,0.626,0.173
4703,0.811,-0.613
4710,0.525,0.527
4723,-0.085,-0.142
4725,0.651,-0.141
4732,-0.108,-0.114
4747,0.226,0.219
4757,0.504,0.634
4761,0.709,0.783
4765,-0.503,0.003
4780,-0.321,0.704
4787,-0.334,-0.234
4794,-0.068,0.218
4796,0.069,0.002
4804,-0.372,0.211
4807,0.693,-0.231
4808,0.363,0.714
4809,0.780,-0.431
4814,0.225,-0.104
4822,-0.167,-0.313
4825,0.176,0.261
4826,-0.499,0.675
4829,0.784,-0.715
4838,-0.237,-0.470
4846,0.042,0.178
4858,0.828,-0.222
4861,-0.401,0.145
4866,0.358,-0.088
4877,-0.715,-0.154
4883,0.096,0.220
4884,0.098,0.163
4885,0.762,0.070
4890,0.371,0.608
4897,0.579,0.660
4900,0.156,0.031
4927,-0.756,-0.026
4929,0.398,0.123
4937,0.623,0.838
4942,0.291,0.502
4948,0.883,-0.227
4951,0.307,0.118
4952,-0.030,-0.108
4953,0.230,0.735
4954,0.107,0.336
4963,0.801,-0.575
4964,-0.745,-0.145
4965,0.788,-0.455
4972,-0.800,-0.263
4975,0.188,0.317
4987,0.370,0.204
4988,-0.138,0.717
4991,-0.629,0.339
5003,0.522,0.785
5016,0.340,0.210
5017,0.626,0.819
5027,0.621,-0.011
5040,0.167,0.729
5045,0.266,-0.135
5046,0.389,-0.050
5049,0.239,-0.018
5062,0.562,-0.841
5065,0.627,0.560
5072,-0.316,0.028
5073,0.392,0.039
5075,0.388,0.158
5076,0.744,-0.328
5080,-0.331,-0.067
5088,0.642,0.693
5098,0.108,0.266
5099,0.680,0.087
5110,0.341,0.225
5114,-0.694,-0.024
5115,0.099,-0.034
5121,0.640,0.790
5122,0.409,0.310
5123,0.254,0.072
5127,0.604,-0.025
5134,0.808,-0.131
5144,0.824,-0.477
5157,0.597,-0.485
5162,0.513,-0.833
5163,0.723,-0.066
5166,0.469,0.839
5168,0.041,-0.198
5173,0.644,0.829
5178,0.719,0.613
5180,-0.435,-0.156
5192,-0.886,0.112
5195,0.090,0.086
5198,-0.257,-0.098
5199,0.466,0.774
5204,0.397,0.365
5206,0.177,0.048
5208,0.473,0.370
5216,0.238,0.034
5236,-0.183,-0.220
5237,-0.334,-0.295
5238,0.476,0.752
5239,-0.661,-0.119
5242,0.284,0.635
5245,0.666,-0.097
5248,0.395,0.431
5256,0.522,0.064
5264,0.203,0.095
5265,0.081,-0.150
5267,-0.640,0.804
5276,0.861,-0.135
5279,0.071,-0.038
5285,-0.031,0.169
5290,0.655,-0.146
5297,-0.863,0.066
5301,0.828,-0.276
5313,0.561,-0.104
5315,-0.050,0.050
5319,0.192,0.538
5320,0.859,-0.538
5323,-0.078,0.579
5326,-0.445,0.148
5329,-0.517,-0.541
5332,0.475,0.718
5340,0.657,0.177
5358,0.845,-0.198
5364,0.324,0.094
5371,-0.357,-0.367
5385,-0.314,0.066
5402,0.589,0.109
5407,0.275,0.597
5413,-0.415,0.825
5420,0.064,0.244
5445,0.828,-0.100
5459,0.724,-0.016
5460,0.448,0.433
5462,0.092,-0.112
5465,0.118,-0.037
5483,0.114,-0.085
5484,0.358,0.317
5486,0.662,-0.352
5501,-0.017,-0.170
5508,-0.767,0.510
5514,-0.225,0.633
5521,-0.330,0.799
5522,0.426,-0.024
5526,0.871,-0.116
5535,0.239,-0.108
5541,0.215,0.036
5544,0.053,0.099
5555,0.143,0.317
5558,-0.898,-0.069
5560,-0.008,0.626
5562,-0.467,0.091
5565,-0.384,-0.506
5567,0.121,0.394
5569,0.746,0.047
5570,-0.071,0.524
5575,0.866,-0.334
5581,-0.067,-0.259
5593,0.406,0.516
5594,0.613,0.738
5597,0.174,0.204
5598,0.505,0.841
5603,0.208,0.331
5605,-0.423,0.263
5609,0.791,-0.123
5614,0.133,-0.004
5624,-0.842,0.026
5628,0.206,0.080
5643,-0.397,-0.527
5644,0.105,0.309
5647,0.441,0.779
5654,0.314,0.385
5655,-0.102,0.509
5657,0.871,-0.552
5658,-0.094,-0.179
5670,0.559,-0.827
5673,-0.164,0.336
5675,0.145,0.273
5680,-0.493,-0.164
5682,-0.086,0.319
5684,0.707,-0.469
5687,0.906,-0.279
5692,0.339,0.147
5694,0.765,-0.441
5696,0.769,-0.391
5700,0.231,-0.062
5704,0.460,0.429
5708,0.550,0.124
5716,-0.259,-0.001
5730,-0.583,-0.273
5733,-0.723,0.052
5742,0.450,-0.226
5744,0.360,0.003
5747,0.830,-0.088
5753,-0.282,0.772
5758,0.152,0.235
5760,-0.026,0.218
5763,0.640,-0.119
5770,0.154,-0.346
5771,-0.331,0.560
5778,0.913,0.167
5782,-0.185,-0.297
5784,0.060,-0.095
5790,0.744,0.136
5800,0.223,0.242
5801,0.614,-0.132
5806,0.668,0.546
5812,0.464,0.142
5814,-0.150,-0.232
5816,0.613,-0.808
5817,-0.093,0.559
5820,0.222,0.176
5823,0.007,-0.144
5829,0.390,0.635
5832,0.798,-0.461
5844,0.476,0.768
5847,0.872,-0.615
5848,0.516,-0.359
5855,-0.170,-0.457
5862,0.869,-0.357
5884,-0.563,-0.285
5887,0.865,-0.275
5888,0.021,0.063
5899,0.171,0.327
5905,0.079,0.121
5906,0.171,-0.060
5908,0.125,0.508
5912,-0.761,-0.405
5915,-0.564,0.090
5918,-0.040,0.226
5921,0.289,0.313
5922,0.841,-0.651
5923,0.847,-0.468
