candidateId,x,y
1117,0.523,0.048
1138,0.801,-0.261
1145,0.880,0.073
1150,0.174,-0.105
1156,-0.459,0.036
1164,0.559,0.005
1172,0.657,-0.376
1174,0.254,0.622
1176,0.226,0.278
1178,-0.519,-0.235
1183,0.631,-0.015
1196,0.603,0.013
1204,-0.454,0.110
1214,-0.326,-0.359
1231,-0.077,0.274
1232,0.249,-0.039
1240,0.780,-0.354
1242,0.362,0.205
1249,0.070,0.014
1251,0.147,0.175
1265,0.799,-0.024
1266,0.851,-0.215
1268,0.279,-0.075
1273,0.204,-0.022
1282,0.568,0.447
1290,0.262,0.183
1293,0.463,0.100
1297,-0.163,0.692
1306,0.140,-0.173
1316,0.397,0.190
1328,-0.593,-0.098
1331,0.061,0.104
1334,0.869,-0.255
1349,-0.652,-0.053
1359,0.130,0.220
1368,0.427,0.543
1373,0.008,-0.092
1374,0.100,0.117
1382,0.257,0.049
1391,0.106,0.373
1395,0.798,-0.203
1396,-0.110,-0.289
1430,0.816,-0.258
1433,0.165,0.289
1442,0.401,0.473
1453,0.236,0.142
1456,0.819,-0.280
1458,-0.773,0.019
1464,-0.252,-0.145
1466,0.094,0.131
1471,0.798,-0.399
1480,0.796,-0.314
1497,-0.411,-0.010
1502,-0.806,-0.312
1505,0.309,0.157
1531,0.228,0.111
1533,-0.140,0.527
1538,0.606,0.536
1553,0.054,0.152
1561,-0.643,0.787
1564,-0.343,-0.484
1569,-0.606,0.028
1574,-0.096,-0.025
1575,0.746,-0.206
1577,-0.216,-0.293
1585,-0.627,0.027
1592,0.205,0.102
1596,-0.389,0.024
1610,-0.221,0.198
1611,0.461,0.331
1612,0.374,0.588
1651,-0.765,-0.066
1659,-0.046,-0.138
1665,-0.865,-0.075
1666,0.449,0.618
1670,-0.043,-0.048
1682,0.734,-0.283
1694,0.569,0.205
1702,-0.266,-0.278
1706,0.026,-0.120
1728,0.222,0.249
1733,0.363,0.491
1740,-0.096,0.016
1750,0.805,-0.232
1754,0.746,0.093
1755,0.826,-0.234
1760,-0.309,-0.149
1761,-0.233,-0.159
1769,-0.221,0.316
1770,-0.144,0.561
1783,0.609,-0.059
1786,0.183,0.123
1787,0.393,-0.004
1788,-0.325,-0.094
1791,-0.463,-0.188
1822,0.185,0.481
1838,0.085,-0.087
1840,-0.544,-0.109
1845,0.819,0.082
1856,0.839,-0.120
1868,-0.104,0.549
1871,0.436,0.041
1883,-0.582,-0.113
1885,0.559,-0.055
1893,0.580,0.174
1898,0.663,-0.015
1904,-0.715,0.119
1906,-0.693,-0.484
1918,0.092,0.238
1919,0.574,0.708
1926,0.647,-0.037
1927,0.261,0.505
1928,-0.273,-0.352
1929,-0.012,0.184
1932,0.392,0.565
1941,0.307,-0.124
1942,0.361,0.067
1946,-0.413,-0.153
1947,-0.470,0.160
1948,0.317,0.002
1955,0.058,0.151
1964,-0.479,-0.131
1980,-0.564,-0.104
1982,0.154,0.485
1994,-0.856,-0.178
2009,-0.486,-0.193
2010,0.835,-0.339
2011,-0.469,-0.036
2019,0.811,0.114
2044,0.756,0.162
2046,0.706,-0.678
2048,0.489,0.013
2050,0.139,0.055
2055,0.169,-0.006
2057,-0.585,-0.109
2058,0.224,0.334
2060,0.197,0.044
2061,-0.152,-0.177
2062,0.580,0.756
2071,0.119,0.330
2072,0.432,-0.148
2078,0.271,-0.003
2081,0.747,-0.311
2089,0.792,-0.517
2096,-0.062,0.002
2097,0.054,0.217
2106,-0.178,0.455
2111,0.048,0.338
2112,0.368,0.571
2129,0.117,0.103
2132,0.482,-0.262
2150,-0.209,-0.127
2160,0.536,-0.509
2166,0.584,-0.645
2172,0.460,-0.236
2174,-0.382,0.264
2177,0.627,0.058
2187,0.100,-0.058
2189,0.396,0.683
2201,0.425,0.582
2217,-0.108,0.084
2219,0.390,-0.042
2232,0.477,0.735
2236,0.239,0.123
2241,0.089,0.054
2245,-0.708,-0.050
2246,0.581,-0.141
2253,0.654,-0.056
2260,-0.806,-0.067
2263,0.015,0.083
2270,0.334,0.015
2273,-0.521,0.043
2274,0.694,0.031
2278,0.572,-0.174
2281,0.383,0.552
2289,0.017,-0.083
2293,0.520,-0.108
2294,-0.724,-0.374
2298,0.571,-0.072
2312,-0.512,-0.124
2316,0.195,0.632
2320,0.557,0.232
2322,-0.055,-0.146
2324,-0.141,-0.561
2331,0.411,0.513
2334,-0.428,-0.044
2338,-0.285,0.059
2339,0.297,0.058
2341,0.672,-0.284
2346,0.579,-0.325
2355,0.792,-0.165
2367,0.537,0.262
2371,0.442,0.423
2378,0.039,0.102
2379,0.079,0.136
2384,-0.877,0.000
2408,-0.490,-0.390
2412,-0.113,-0.673
2420,0.245,-0.137
2421,0.252,0.587
2423,-0.038,0.100
2432,0.004,0.145
2433,-0.101,0.053
2439,-0.560,0.161
2446,0.737,-0.257
2447,0.273,0.105
2465,0.391,0.386
2468,0.292,0.077
2475,0.081,0.091
2477,-0.002,-0.102
2481,0.834,-0.448
2482,-0.176,0.370
2494,0.454,0.648
2498,0.392,0.342
2499,-0.261,-0.295
2505,0.120,0.161
2536,-0.448,0.096
2547,-0.213,0.371
2548,0.507,0.523
2551,0.066,0.153
2553,0.360,0.289
2561,-0.292,0.512
2566,-0.464,-0.185
2568,0.310,0.329
2570,-0.488,-0.566
2582,-0.139,-0.401
2586,-0.153,0.148
2593,0.772,-0.101
2596,-0.685,0.084
2601,0.383,0.168
2602,-0.500,0.413
2605,0.538,-0.167
2609,-0.201,0.460
2612,-0.025,-0.157
2620,0.176,0.083
2623,-0.611,0.016
2630,0.507,0.746
2633,0.323,0.648
2640,0.282,0.102
2644,0.731,-0.127
2650,0.861,-0.160
2654,0.509,0.568
2656,-0.018,0.397
2661,0.829,-0.283
2664,0.250,0.312
2665,0.270,0.085
2668,0.492,0.070
2678,0.652,-0.016
2682,0.758,-0.296
2693,-0.241,0.442
2695,0.824,-0.133
2696,-0.791,-0.105
2707,-0.512,-0.082
2709,0.169,0.151
2710,0.045,0.075
2715,0.459,-0.134
2731,-0.831,0.060
2740,-0.164,-0.178
2744,-0.178,-0.124
2750,-0.590,-0.091
2753,0.101,-0.097
2754,0.768,-0.167
2755,0.106,0.310
2756,0.288,0.311
2759,-0.059,0.389
2761,0.242,0.159
2762,-0.420,0.015
2769,-0.204,0.585
2776,0.049,0.246
2785,-0.315,0.414
2786,0.589,0.768
2801,0.418,-0.072
2814,-0.662,-0.030
2821,-0.397,-0.267
2831,0.242,-0.257
2832,0.260,0.352
2833,0.060,0.098
2838,0.244,0.120
2839,-0.333,-0.171
2840,0.055,-0.038
2843,0.448,0.459
2847,0.101,0.034
2867,-0.198,0.348
2868,0.806,-0.189
2869,0.427,-0.070
2875,-0.498,0.041
2879,-0.293,0.037
2888,-0.668,0.147
2890,0.768,-0.249
2893,-0.590,-0.100
2894,0.422,-0.175
2899,0.467,0.689
2907,0.250,0.065
2910,-0.299,0.300
2931,0.272,-0.127
2940,0.112,0.137
2941,0.119,0.244
2942,0.251,0.090
2943,0.198,0.124
2948,0.011,0.155
2956,-0.624,0.087
2968,0.249,0.646
2975,0.744,-0.220
2980,0.657,-0.045
2986,0.611,-0.096
2989,-0.683,0.212
2997,0.838,-0.385
3005,0.033,0.098
3008,0.835,-0.103
3009,0.851,-0.210
3011,-0.737,-0.002
3013,-0.379,-0.106
3016,-0.461,0.065
3020,-0.440,-0.059
3025,-0.707,-0.033
3029,0.377,0.196
3035,-0.278,-0.249
3037,0.006,-0.272
3039,-0.615,-0.103
3041,0.024,-0.053
3049,0.685,-0.232
3052,0.042,0.128
3053,0.087,0.012
3054,-0.457,-0.075
3059,0.701,-0.073
3063,0.509,-0.080
3064,0.834,-0.202
3077,0.175,0.090
3080,0.719,-0.115
3084,0.488,0.163
3086,0.828,-0.370
3089,-0.244,0.628
3090,0.160,-0.036
3094,0.077,0.024
3095,0.728,-0.086
3106,0.222,0.219
3113,0.674,-0.043
3115,-0.368,-0.063
3118,-0.165,-0.586
3124,0.406,-0.042
3126,-0.673,-0.283
3128,-0.635,0.022
3131,0.111,-0.162
3133,-0.712,-0.198
3134,0.176,0.316
3139,-0.009,0.219
3151,0.407,0.539
3158,0.032,0.301
3161,0.710,0.020
3188,0.634,-0.009
3189,-0.260,0.438
3200,0.827,-0.080
3204,0.096,0.221
3205,-0.051,-0.198
3214,0.679,-0.122
3228,0.232,0.052
3235,-0.519,-0.305
3244,-0.094,0.554
3245,0.603,0.097
3248,0.331,0.420
3249,0.433,0.342
3255,0.415,0.054
3260,-0.770,0.162
3262,-0.622,-0.131
3263,0.189,0.018
3266,0.048,0.192
3273,0.656,0.030
3285,0.151,0.196
3293,0.371,0.647
3295,0.781,-0.133
3300,0.820,-0.245
3301,0.617,0.008
3308,-0.152,-0.106
3309,-0.185,-0.125
3310,0.494,0.049
3312,0.696,-0.332
3316,0.120,0.055
3326,-0.012,0.102
3330,0.574,0.116
3348,0.260,0.647
3349,-0.769,0.030
3363,-0.119,-0.562
3365,0.306,0.169
3367,0.344,0.601
3372,-0.596,-0.081
3373,-0.021,0.720
3375,0.064,0.142
3376,0.517,0.071
3382,0.002,0.090
3383,-0.263,-0.046
3389,-0.578,-0.096
3392,0.458,0.705
3398,0.053,0.004
3406,0.263,0.106
3418,0.612,-0.288
3424,0.476,0.162
3438,-0.616,-0.328
3440,0.253,0.198
3448,0.177,0.167
3450,0.539,0.256
3451,-0.060,-0.012
3469,0.243,0.498
3474,0.361,0.020
3481,0.211,-0.037
3484,-0.386,-0.127
3485,-0.363,0.084
3493,0.410,0.642
3494,0.680,-0.321
3500,0.279,0.454
3503,0.255,0.095
3529,0.599,0.763
3532,0.114,0.250
3535,-0.008,-0.062
3555,-0.585,-0.084
3561,0.081,-0.148
3565,0.826,-0.266
3572,0.630,-0.220
3574,0.154,-0.181
3581,-0.357,0.638
3585,0.161,0.664
3592,0.371,0.429
3593,0.368,-0.007
3596,0.189,0.105
3603,0.535,0.549
3604,0.065,0.095
3608,0.725,0.379
3633,0.645,-0.740
3639,0.261,0.197
3645,0.354,0.618
3647,0.358,0.544
3648,0.815,-0.177
3649,-0.520,-0.341
3655,-0.050,0.724
3656,0.112,0.057
3660,0.767,-0.241
3665,0.302,0.544
3666,0.084,0.267
3675,0.439,0.060
3682,0.004,-0.168
3689,-0.164,-0.291
3694,0.175,0.457
3697,-0.471,-0.287
3701,0.089,0.220
3703,-0.076,-0.103
3706,0.409,0.564
3709,0.465,0.122
3719,0.410,0.613
3720,0.045,0.174
3728,-0.048,0.432
3729,0.117,0.067
3741,-0.227,-0.407
3749,0.278,0.276
3755,-0.275,-0.055
3758,0.678,-0.133
3760,0.148,-0.025
3761,0.042,0.063
3786,0.680,0.058
3796,0.110,-0.022
3798,0.144,0.182
3819,-0.103,-0.010
3829,0.773,-0.368
3838,0.820,-0.331
3846,0.336,0.314
3847,0.820,-0.230
3856,-0.077,-0.161
3863,0.107,0.276
3883,0.138,-0.015
3885,-0.232,0.045
3897,-0.097,0.075
3898,-0.705,-0.067
3900,0.149,0.598
3908,0.177,-0.007
3911,0.767,-0.241
3912,-0.595,-0.102
3932,0.664,0.173
3934,0.051,0.220
3951,0.125,-0.078
3953,0.814,-0.273
3958,-0.323,0.207
3961,0.250,0.468
3967,0.763,-0.180
3974,-0.736,-0.231
3975,0.583,-0.140
3982,-0.217,-0.031
3984,0.799,-0.020
3998,-0.257,0.353
4000,0.246,0.140
4003,0.072,0.118
4012,-0.387,0.075
4025,0.009,-0.039
4029,-0.563,-0.110
4030,0.149,0.186
4033,0.088,0.110
4037,-0.564,-0.105
4038,-0.004,-0.040
4049,0.595,-0.099
4062,0.139,0.353
4065,0.102,-0.057
4083,0.207,0.127
4097,-0.273,-0.019
4099,-0.379,0.115
4100,0.509,-0.004
4119,-0.082,0.256
4120,0.137,0.362
4122,-0.510,-0.063
4127,0.155,0.313
4138,-0.535,-0.482
4139,0.550,0.794
4146,0.759,0.289
4149,-0.480,-0.423
4153,-0.263,-0.319
4156,-0.603,-0.034
4160,0.477,-0.154
4161,0.236,0.080
4164,0.386,0.672
4167,0.314,-0.316
4169,-0.473,0.154
4176,0.342,0.067
4179,0.790,-0.077
4183,0.804,-0.294
4184,0.488,0.397
4186,0.701,-0.125
4202,-0.150,0.331
4218,0.209,-0.020
4225,0.544,-0.656
4226,-0.069,0.158
4240,0.823,-0.211
4249,0.059,-0.069
4257,0.472,0.321
4299,0.185,0.170
4312,-0.280,0.486
4316,0.212,0.332
4319,-0.206,0.308
4321,0.405,-0.359
4322,0.241,0.184
4324,0.131,0.247
4325,0.171,0.369
4338,-0.021,0.313
4345,0.158,0.208
4359,-0.320,-0.268
4362,0.381,-0.428
4368,0.239,0.684
4371,0.469,-0.134
4396,0.479,0.071
4406,-0.309,-0.093
4412,0.359,0.564
4417,0.797,-0.106
4423,0.817,-0.247
4438,-0.738,-0.216
4442,0.122,-0.034
4444,0.693,0.016
4454,0.169,0.086
4455,0.171,0.278
4456,-0.154,0.812
4459,0.542,-0.140
4463,-0.093,-0.109
4470,0.524,-0.322
4475,-0.703,-0.151
4484,0.802,-0.212
4488,0.076,-0.208
4489,-0.016,0.040
4491,0.234,0.072
4500,0.639,-0.138
4504,0.667,0.024
4506,-0.234,0.779
4512,0.769,-0.364
4520,0.240,0.214
4535,-0.150,-0.295
4538,0.795,-0.323
4539,0.234,0.371
4543,0.759,-0.319
4547,0.425,0.184
4554,-0.385,0.045
4557,0.058,0.222
4571,0.093,0.050
4600,0.115,0.161
4611,0.229,0.403
4617,0.547,0.646
4622,0.129,0.206
4627,0.194,0.089
4628,-0.187,-0.633
4637,-0.759,-0.315
4639,0.425,-0.090
4640,0.225,0.417
4641,-0.239,0.373
4643,-0.433,-0.186
4649,0.117,0.166
4651,0.798,-0.161
4655,-0.096,0.025
4662,0.783,-0.414
4663,0.006,0.145
4665,-0.132,-0.168
4672,-0.062,0.017
4673,0.290,0.560
4679,0.621,-0.232
4689,0.053,0.135
4696,0.647,-0.092
4699,0.372,0.393
4701,0.013,-0.022
4702,0.521,0.149
4703,0.764,-0.408
4710,0.407,0.401
4723,-0.057,-0.093
4725,0.570,-0.067
4732,-0.079,-0.072
4747,0.180,0.174
4757,0.385,0.490
4761,0.579,0.664
4765,-0.422,0.004
4780,-0.320,0.545
4787,-0.262,-0.165
4794,-0.069,0.174
4796,0.065,0.018
4804,-0.327,0.158
4807,0.613,-0.124
4808,0.268,0.569
4809,0.715,-0.261
4814,0.206,-0.055
4822,-0.111,-0.216
4825,0.136,0.209
4826,-0.466,0.509
4829,0.745,-0.508
4838,-0.160,-0.335
4846,0.027,0.145
4858,0.769,-0.105
4861,-0.348,0.112
4866,0.318,-0.041
4877,-0.591,-0.108
4883,0.070,0.175
4884,0.077,0.133
4885,0.667,0.095
4890,0.274,0.464
4897,0.447,0.513
4900,0.136,0.037
4927,-0.644,-0.026
4929,0.335,0.111
4937,0.519,0.749
4942,0.215,0.388
4948,0.847,-0.098
4951,0.260,0.110
4952,-0.012,-0.066
4953,0.153,0.589
4954,0.070,0.259
4963,0.749,-0.375
4964,-0.621,-0.104
4965,0.726,-0.277
4972,-0.673,-0.197
4975,0.142,0.250
4987,0.305,0.168
4988,-0.163,0.565
4991,-0.548,0.235
5003,0.412,0.658
5016,0.279,0.176
5017,0.513,0.715
5027,0.532,0.022
5040,0.100,0.583
5045,0.244,-0.080
5046,0.343,-0.009
5049,0.211,0.004
5062,0.585,-0.706
5065,0.489,0.429
5072,-0.267,0.029
5073,0.337,0.053
5075,0.325,0.136
5076,0.668,-0.189
5080,-0.272,-0.044
5088,0.506,0.552
5098,0.077,0.209
5099,0.579,0.097
5110,0.278,0.183
5114,-0.583,-0.019
5115,0.093,-0.012
5121,0.516,0.667
5122,0.328,0.244
5123,0.217,0.073
5127,0.518,0.011
5134,0.737,-0.044
5144,0.772,-0.288
5157,0.543,-0.311
5162,0.532,-0.681
5163,0.633,-0.008
5166,0.378,0.741
5168,0.056,-0.130
5173,0.533,0.731
5178,0.569,0.474
5180,-0.354,-0.109
5192,-0.829,0.052
5195,0.077,0.081
5198,-0.208,-0.063
5199,0.358,0.633
5204,0.314,0.286
5206,0.153,0.050
5208,0.377,0.288
5216,0.206,0.044
5236,-0.135,-0.154
5237,-0.257,-0.207
5238,0.368,0.613
5239,-0.545,-0.080
5242,0.200,0.490
5245,0.580,-0.034
5248,0.307,0.333
5256,0.444,0.072
5264,0.172,0.085
5265,0.087,-0.095
5267,-0.621,0.665
5276,0.809,-0.038
5279,0.069,-0.014
5285,-0.035,0.134
5290,0.573,-0.071
5297,-0.790,0.020
5301,0.769,-0.145
5313,0.492,-0.043
5315,-0.042,0.048
5319,0.129,0.415
5320,0.821,-0.339
5323,-0.105,0.441
5326,-0.385,0.111
5329,-0.387,-0.383
5332,0.362,0.572
5340,0.548,0.152
5358,0.791,-0.085
5364,0.275,0.089
5371,-0.269,-0.259
5385,-0.268,0.057
5402,0.496,0.105
5407,0.194,0.457
5413,-0.418,0.708
5420,0.040,0.191
5445,0.763,-0.018
5459,0.630,0.024
5460,0.351,0.335
5462,0.092,-0.065
5465,0.109,-0.013
5483,0.110,-0.048
5484,0.285,0.252
5486,0.591,-0.216
5501,0.003,-0.113
5508,-0.689,0.365
5514,-0.232,0.482
5521,-0.336,0.669
5522,0.372,0.009
5526,0.824,-0.020
5535,0.218,-0.060
5541,0.187,0.045
5544,0.042,0.087
5555,0.102,0.246
5558,-0.845,-0.093
5560,-0.047,0.485
5562,-0.400,0.069
5565,-0.278,-0.357
5567,0.078,0.302
5569,0.649,0.069
5570,-0.096,0.394
5575,0.826,-0.182
5581,-0.032,-0.177
5593,0.311,0.399
5594,0.484,0.600
5597,0.138,0.164
5598,0.411,0.746
5603,0.156,0.257
5605,-0.373,0.198
5609,0.713,-0.043
5614,0.119,0.013
5624,-0.757,-0.005
5628,0.175,0.074
5643,-0.288,-0.372
5644,0.072,0.245
5647,0.339,0.644
5654,0.244,0.302
5655,-0.120,0.387
5657,0.838,-0.349
5658,-0.061,-0.118
5670,0.574,-0.679
5673,-0.161,0.255
5675,0.107,0.214
5680,-0.402,-0.116
5682,-0.092,0.250
5684,0.641,-0.294
5687,0.882,-0.131
5692,0.284,0.127
5694,0.701,-0.273
5696,0.702,-0.233
5700,0.208,-0.028
5704,0.362,0.333
5708,0.463,0.119
5716,-0.216,0.010
5730,-0.466,-0.192
5733,-0.617,0.035
5742,0.404,-0.133
5744,0.313,0.022
5747,0.764,-0.008
5753,-0.291,0.629
5758,0.118,0.192
5760,-0.034,0.173
5763,0.559,-0.052
5770,0.162,-0.233
5771,-0.317,0.418
5778,0.884,0.218
5782,-0.130,-0.209
5784,0.064,-0.057
5790,0.643,0.142
5800,0.177,0.195
5801,0.536,-0.065
5806,0.527,0.420
5812,0.390,0.127
5814,-0.106,-0.160
5816,0.613,-0.647
5817,-0.116,0.425
5820,0.182,0.148
5823,0.022,-0.092
5829,0.290,0.492
5832,0.737,-0.277
5844,0.369,0.633
5847,0.842,-0.403
5848,0.469,-0.226
5855,-0.104,-0.320
5862,0.829,-0.197
5884,-0.450,-0.203
5887,0.821,-0.143
5888,0.019,0.061
5899,0.125,0.254
5905,0.063,0.104
5906,0.157,-0.027
5908,0.073,0.387
5912,-0.617,-0.299
5915,-0.480,0.065
5918,-0.045,0.181
5921,0.228,0.246
5922,0.804,-0.442
5923,0.802,-0.279
