candidateId,32214,32215,32216,32217,32218,32219,32220,32221,32222,32223,32224,32225,32226,32227,32228,32229,32230,32231,32232,32233,32234,32235,32236,32237,32238,32239,32240,32241,32242,32243,32244,32245,32246,32247,32248,32249,32250,32251,32252,32253,32254,32255,32256,32257,32258,32259,32260,32261,32262,32263,32264,32265,32266,32267,32268,32269,32270,32271,32272,32273,32274,32275,32276,32277,32278,32279,32280,32281,32282,32283,32284,32285,32286,32287,32288
111,0.75,0.75,0.25,1.0,1.0,0.25,0.0,0.25,0.75,0.0,1.0,0.75,0.25,0.75,1.0,1.0,0.0,1.0,1.0,0.75,1.0,1.0,0.0,1.0,0.75,0.75,0.25,0.75,1.0,1.0,1.0,0.25,0.75,0.75,0.75,0.0,0.75,0.75,0.0,0.75,0.75,1.0,0.75,1.0,1.0,1.0,0.75,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.33,0.83,0.67,0.0,0.67,0.17,0.67,0.5,0.5,0.25,0.5,0.25,0.5,0.5,0.75
114,1.0,0.75,0.25,0.25,0.75,1.0,0.25,0.75,0.75,0.0,0.75,0.25,0.25,1.0,1.0,0.75,0.0,0.75,0.75,1.0,0.75,1.0,0.25,0.75,1.0,0.75,0.0,1.0,0.75,1.0,1.0,0.0,0.75,0.75,0.75,0.25,0.75,0.75,0.25,0.75,0.75,1.0,0.75,1.0,1.0,1.0,1.0,0.0,0.75,1.0,0.0,1.0,1.0,1.0,0.0,0.75,1.0,1.0,0.0,0.0,0.83,0.83,0.83,0.0,0.83,0.17,0.83,0.5,1.0,0.5,0.5,0.0,0.5,0.5,0.75
117,0.25,0.75,0.75,0.75,1.0,0.75,0.0,0.75,0.25,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.25,0.75,0.75,0.25,0.25,1.0,0.75,0.75,0.75,0.75,1.0,0.75,0.75,0.75,0.75,0.75,0.25,0.25,0.25,0.25,0.25,0.75,0.25,0.75,1.0,0.75,0.75,0.75,0.0,0.25,0.75,0.75,0.75,0.75,0.0,0.25,0.25,1.0,0.25,0.25,0.25,1.0,0.25,0.75,0.5,0.33,0.67,0.5,0.17,0.33,0.83,0.75,0.5,0.5,0.5,0.5,0.5,0.0,0.5
119,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.75,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.25,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.83,0.0,1.0,1.0,0.75,0.25,1.0,0.0,0.25,0.0,1.0
120,0.0,0.25,0.75,0.75,0.0,0.75,0.0,0.0,0.75,0.0,0.0,0.75,1.0,0.25,0.0,0.0,1.0,0.0,0.75,0.75,0.0,0.0,1.0,0.75,0.0,0.75,0.75,1.0,1.0,0.25,0.0,1.0,0.0,0.75,0.0,1.0,1.0,0.75,1.0,0.0,0.0,0.0,0.0,1.0,0.75,0.0,1.0,1.0,0.0,1.0,1.0,0.25,0.75,1.0,1.0,0.0,0.75,0.0,0.75,1.0,1.0,0.67,0.67,0.33,0.67,1.0,0.0,0.0,0.25,0.75,0.75,0.25,0.75,1.0,0.0
122,0.75,0.25,0.75,0.25,0.75,0.25,0.0,0.25,0.25,1.0,0.75,0.0,0.25,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.25,0.75,0.75,0.75,0.25,0.25,0.25,0.75,0.25,1.0,0.0,1.0,0.0,0.75,0.75,0.75,0.0,0.25,0.75,0.0,0.75,0.25,0.75,0.75,0.75,1.0,0.0,0.75,0.75,0.25,0.0,1.0,1.0,0.25,0.75,0.25,1.0,1.0,0.83,0.83,0.0,1.0,0.67,0.33,0.17,0.25,0.5,0.5,0.25,0.5,0.5,0.75,0.25
123,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.75,0.0,0.25,0.25,1.0,0.25,1.0,1.0,1.0,0.0,1.0,1.0,0.25,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.25,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.17,1.0,0.0,0.67,0.0,1.0,0.75,1.0,0.5,1.0,0.0,0.5,0.0,1.0
124,0.75,0.75,1.0,1.0,0.75,0.25,0.75,0.25,0.75,0.25,0.25,0.75,0.25,0.75,0.75,1.0,0.75,1.0,1.0,0.25,0.75,0.75,1.0,0.0,0.0,0.75,0.0,0.75,1.0,0.75,0.25,0.75,0.75,1.0,0.75,0.75,1.0,1.0,0.75,0.25,0.25,0.75,0.25,0.75,1.0,0.75,0.75,0.25,0.25,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.75,0.0,0.0,0.83,1.0,0.67,0.33,1.0,0.17,0.33,0.5,0.75,0.25,0.75,0.5,0.5,0.75,0.75
128,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.83,1.0,0.83,0.17,0.25,0.5,0.25,0.25,0.25,0.75,0.75,0.25
132,1.0,0.25,0.25,1.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.25,1.0,0.0,0.25,0.0,0.0,0.0,0.25,0.75,0.25,0.0,0.0,0.0,1.0,0.25,1.0,0.0,1.0,0.0,1.0,0.25,1.0,0.75,0.0,1.0,0.0,0.0,0.0,0.25,0.75,0.25,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.25,0.0,1.0,0.0,0.75,1.0,0.17,0.83,0.0,0.83,0.17,0.83,0.0,0.0,0.75,0.5,0.75,0.75,0.75,0.5,0.0
133,0.0,1.0,0.25,0.0,1.0,1.0,0.25,0.25,0.0,0.0,0.75,1.0,0.0,1.0,1.0,1.0,0.0,0.75,1.0,0.75,1.0,1.0,0.0,1.0,0.75,1.0,1.0,1.0,0.0,0.25,1.0,0.0,1.0,0.25,0.75,0.0,1.0,0.25,0.25,1.0,1.0,1.0,1.0,1.0,1.0,0.75,1.0,0.0,1.0,0.0,0.0,0.25,0.75,1.0,0.0,1.0,0.25,1.0,0.0,0.0,0.0,0.17,1.0,0.0,0.83,0.17,0.83,0.75,0.75,0.5,0.75,0.5,0.5,0.25,0.5
134,0.75,0.75,0.25,0.75,1.0,0.0,1.0,0.75,0.25,0.0,0.0,0.25,0.75,0.75,0.75,1.0,0.0,1.0,1.0,0.75,1.0,1.0,0.25,1.0,1.0,0.75,0.25,1.0,0.25,0.25,0.75,0.0,0.75,0.75,1.0,0.0,0.75,1.0,0.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75,1.0,0.0,0.75,0.75,0.25,0.75,0.0,1.0,0.75,0.75,0.0,0.0,0.67,0.67,1.0,0.17,0.83,0.0,1.0,0.75,0.75,0.25,1.0,0.0,0.5,0.5,0.75
145,1.0,0.75,0.25,1.0,1.0,0.25,0.0,0.25,0.75,0.0,0.75,0.75,0.0,0.75,1.0,1.0,0.0,0.75,1.0,0.75,1.0,1.0,0.25,1.0,0.25,0.75,0.25,0.75,1.0,1.0,0.75,0.25,0.75,0.75,0.75,0.0,0.75,0.75,0.0,0.75,1.0,1.0,0.75,1.0,1.0,1.0,0.75,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.67,0.83,0.67,0.0,0.83,0.33,0.67,0.5,0.75,0.25,0.75,0.25,0.5,0.5,0.75
148,0.0,1.0,1.0,0.0,1.0,1.0,0.25,1.0,0.0,0.25,0.25,0.75,0.25,1.0,0.75,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25,1.0,0.0,1.0,0.0,0.25,0.75,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.25,1.0,1.0,0.0,0.75,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.17,1.0,0.17,0.67,0.17,1.0,0.75,0.75,0.5,1.0,0.0,0.5,0.25,0.75
160,0.0,0.75,1.0,0.0,0.75,1.0,0.0,1.0,0.0,0.0,1.0,0.25,0.0,1.0,0.0,0.75,1.0,0.0,0.0,0.0,0.0,0.25,0.0,1.0,0.75,0.0,0.75,0.75,0.0,0.0,1.0,0.25,1.0,0.25,1.0,0.0,0.25,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.75,0.75,1.0,0.75,0.25,0.25,0.75,1.0,0.0,0.0,0.83,0.83,0.67,0.83,0.83,0.83,0.83,0.75,0.75,0.25,0.75,0.25,0.75,0.5,0.75
171,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.25,0.0,1.0,0.25,0.0,0.75,1.0,0.0,0.0,0.75,0.0,0.0,1.0,1.0,0.25,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.75,0.25,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.83,1.0,0.17,0.83,0.83,0.83,0.0,0.5,0.75,0.25,1.0,1.0,0.5,0.75,0.0
172,0.75,0.0,1.0,1.0,1.0,0.75,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.75,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.75,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.83,1.0,0.0,1.0,0.33,0.67,0.0,0.75,0.5,0.75,0.25,0.75,0.5,0.5,0.0
174,0.75,0.25,1.0,0.0,0.0,1.0,0.0,0.0,0.25,1.0,0.75,0.0,0.75,0.75,0.0,0.75,1.0,0.0,0.0,0.0,0.0,0.0,0.75,0.75,0.0,0.25,0.0,0.75,1.0,0.75,1.0,1.0,0.25,0.75,0.75,1.0,0.75,0.0,1.0,0.75,1.0,0.0,0.75,1.0,0.75,0.75,0.25,1.0,0.0,0.75,1.0,0.0,0.0,1.0,1.0,0.0,0.75,0.25,0.75,1.0,0.67,0.67,0.0,0.83,0.5,0.83,0.67,0.25,0.75,0.75,0.75,0.75,0.75,0.75,0.25
179,0.0,0.75,1.0,1.0,1.0,0.25,0.0,0.25,0.25,0.25,0.25,1.0,0.75,0.25,0.0,0.25,0.0,0.0,1.0,0.0,0.25,1.0,0.25,0.0,0.25,0.75,0.75,1.0,0.25,0.75,0.75,0.25,0.25,0.75,0.75,0.0,0.75,0.75,0.75,0.75,0.25,0.75,0.25,1.0,0.75,0.75,1.0,0.0,1.0,0.0,0.75,0.75,0.75,0.25,0.0,0.75,0.25,0.75,0.0,0.0,0.67,0.5,0.5,0.33,0.67,0.33,0.67,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
182,0.0,1.0,1.0,0.0,1.0,1.0,0.25,0.75,0.0,0.25,0.75,0.75,0.25,1.0,1.0,1.0,0.0,1.0,1.0,0.75,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.25,0.0,0.75,0.75,0.0,1.0,1.0,1.0,1.0,1.0,0.75,0.75,1.0,0.0,1.0,1.0,0.0,0.25,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.33,0.0,1.0,0.75,1.0,0.5,1.0,0.0,0.5,0.0,1.0
185,0.25,0.75,0.0,0.25,0.0,0.75,0.25,0.75,0.75,0.25,1.0,0.25,0.25,0.25,0.0,0.25,1.0,0.25,0.25,0.75,0.0,0.75,0.25,0.75,0.75,0.25,0.75,0.75,0.25,0.75,0.75,0.75,1.0,0.25,0.75,0.0,0.25,1.0,0.25,0.75,0.25,1.0,1.0,1.0,0.25,0.75,0.75,1.0,0.0,0.75,1.0,0.75,1.0,1.0,0.75,0.25,0.75,0.75,0.25,0.0,0.67,0.17,0.67,0.33,0.33,0.67,0.83,0.75,0.5,0.25,0.75,0.5,0.5,0.75,0.5
187,0.0,1.0,0.0,0.0,0.25,0.75,0.0,1.0,0.0,0.25,1.0,0.75,0.75,1.0,0.0,0.0,0.25,0.75,0.75,0.25,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.75,1.0,0.0,1.0,1.0,0.25,0.75,0.0,0.75,0.0,1.0,1.0,0.75,0.25,1.0,0.75,0.75,1.0,0.0,1.0,1.0,0.25,0.0,1.0,0.75,0.25,0.25,0.75,0.75,1.0,1.0,0.67,0.33,0.83,0.33,0.33,0.33,0.25,0.75,0.75,0.75,0.5,1.0,0.75,0.25
188,0.25,1.0,0.75,0.25,0.75,0.75,0.25,0.75,1.0,0.0,0.25,1.0,0.75,0.75,0.0,0.25,0.75,0.25,1.0,0.25,0.75,1.0,0.75,0.75,0.75,0.75,0.0,1.0,1.0,0.25,1.0,0.75,1.0,0.75,1.0,0.25,0.75,1.0,0.75,1.0,1.0,0.75,0.75,0.75,1.0,1.0,1.0,0.0,0.25,0.75,0.25,0.25,0.75,0.75,0.0,0.25,0.75,0.25,0.0,0.0,0.83,0.83,0.83,0.0,1.0,0.67,0.83,0.75,0.75,0.25,0.75,0.25,0.75,0.0,0.75
189,0.25,1.0,1.0,1.0,0.75,0.25,0.75,0.25,0.25,0.0,1.0,0.25,0.75,1.0,0.25,0.75,0.0,0.75,0.25,0.25,0.25,0.25,0.0,0.0,1.0,1.0,0.25,1.0,0.75,1.0,0.75,0.75,0.75,1.0,0.75,0.0,0.75,0.25,0.75,0.75,0.75,0.75,0.75,1.0,1.0,0.75,1.0,0.0,0.25,0.25,1.0,0.75,0.75,0.25,0.0,0.75,0.0,0.75,0.0,0.0,0.67,0.67,0.67,0.33,0.67,0.33,0.33,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75
